onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,phrase_id,phrase_begin,chorus_id,chord,form,idea
153.460680272,0.127709750567,4,3,128,1,3,0.285170068027,"""4/4""",68,26,0,4,Db6,A3,#lick
154.110839002,0.194467120181,4,3,128,4,1,0.291700680272,"""4/4""",68,26,0,4,Db6,A3,#lick
154.328526077,0.365714285714,4,3,128,4,3,0.291700680272,"""4/4""",71,26,0,4,Db6,A3,#lick
154.694240363,0.182857142857,4,3,129,2,1,0.285124716553,"""4/4""",68,26,0,5,Fm7b5,A1,#lick
154.90031746,0.113197278912,4,3,129,2,3,0.285124716553,"""4/4""",65,26,0,5,Fm7b5,A1,#lick
155.52755102,0.197959183673,4,3,130,1,1,0.290680272109,"""4/4""",68,26,0,5,Fm7b5,A1,#lick
155.727528345,0.371519274376,4,3,130,1,3,0.290680272109,"""4/4""",71,26,0,5,Bb79b,A1,#lick
156.099047619,0.165442176871,4,3,130,3,1,0.282993197279,"""4/4""",68,26,0,5,Bb79b,A1,#lick
156.299319728,0.11029478458,4,3,130,3,3,0.282993197279,"""4/4""",70,26,0,5,Bb79b,A1,#lick
156.997369615,0.177052154195,4,3,131,2,1,0.274285714286,"""4/4""",70,27,1,5,Eb-7,A1,line_w
157.180226757,0.0420861678005,4,3,131,2,3,0.274285714286,"""4/4""",67,27,0,5,Eb-7,A1,line_w
157.233922902,0.116099773243,4,2,131,3,1,0.282448979592,"""4/4""",69,27,0,5,Eb-7,A1,line_w
157.396462585,0.133514739229,4,2,131,3,2,0.282448979592,"""4/4""",73,27,0,5,Eb-7,A1,line_w
157.54739229,0.185759637188,4,4,131,4,1,0.282448979592,"""4/4""",69,27,0,5,Eb-7,A1,line_w
157.756371882,0.087074829932,4,4,131,4,4,0.282448979592,"""4/4""",64,27,0,5,Eb-7,A1,line_w
157.843446712,0.133514739229,4,2,132,1,1,0.292244897959,"""4/4""",71,27,0,5,Ab7,A1,line_w
157.994376417,0.121904761905,4,2,132,1,2,0.292244897959,"""4/4""",66,27,0,5,Ab7,A1,line_w
158.127891156,0.121904761905,4,2,132,2,1,0.292244897959,"""4/4""",61,27,0,5,Ab7,A1,line_w
158.28462585,0.0812698412698,4,2,132,2,2,0.292244897959,"""4/4""",59,27,0,5,Ab7,A1,line_w
158.436281179,0.132063492063,4,2,132,3,1,0.269931972789,"""4/4""",66,27,0,5,Ab7,A1,line_w
158.569070295,0.11029478458,4,2,132,3,2,0.269931972789,"""4/4""",61,27,0,5,Ab7,A1,line_w
158.859319728,0.0986848072562,4,4,132,4,4,0.269931972789,"""4/4""",67,27,0,5,Ab7,A1,lick
159.004444444,0.0696598639456,4,4,133,1,2,0.287346938776,"""4/4""",67,27,0,5,Dbo7,A1,lick
159.132154195,0.0812698412698,4,4,133,1,4,0.287346938776,"""4/4""",67,27,0,5,Dbo7,A1,lick
159.213424036,0.139319727891,4,3,133,2,1,0.287346938775,"""4/4""",65,27,0,5,Dbo7,A1,lick
159.393378685,0.121904761905,4,3,133,2,3,0.287346938775,"""4/4""",63,27,0,5,Dbo7,A1,lick
159.515283447,0.121904761905,4,2,133,3,1,0.287346938775,"""4/4""",58,27,0,5,Dbo7,A1,lick
159.683628118,0.087074829932,4,2,133,3,2,0.287346938775,"""4/4""",63,27,0,5,Dbo7,A1,lick
159.770702948,0.185759637188,4,1,133,4,1,0.287346938776,"""4/4""",60,27,0,5,Dbo7,A1,lick
160.089977324,0.174149659864,4,1,134,1,1,0.278639455782,"""4/4""",61,27,0,5,Db6,A1,lick
160.345396825,0.121904761905,4,1,134,2,1,0.278639455782,"""4/4""",63,27,0,5,Db6,A1,lick
160.62984127,0.127709750567,4,1,134,3,1,0.296054421769,"""4/4""",65,27,0,5,Db6,A1,lick
161.111655329,0.101587301587,4,2,134,4,2,0.296054421769,"""4/4""",65,27,0,5,Db6,A1,line_i_dd
161.28,0.0812698412698,4,2,135,1,1,0.265578231293,"""4/4""",64,27,0,5,Db-7,A1,line_i_dd
161.38739229,0.0986848072562,4,2,135,1,2,0.265578231293,"""4/4""",67,27,0,5,Db-7,A1,line_i_dd
161.512199546,0.087074829932,4,4,135,2,1,0.265578231293,"""4/4""",62,27,0,5,Db-7,A1,line_i_dd
161.618367347,0.0609523809524,4,4,135,2,3,0.265578231293,"""4/4""",64,27,0,5,Db-7,A1,line_i_dd
161.680544218,0.089977324263,4,4,135,2,4,0.265578231293,"""4/4""",66,27,0,5,Db-7,A1,line_i_dd
161.773424036,0.107392290249,4,3,135,3,1,0.291700680272,"""4/4""",60,27,0,5,Db-7,A1,line_i_dd
161.880816327,0.0522448979592,4,3,135,3,2,0.291700680272,"""4/4""",62,27,0,5,Db-7,A1,line_i_dd
161.947573696,0.0928798185941,4,3,135,3,3,0.291700680272,"""4/4""",64,27,0,5,Db-7,A1,line_i_dd
162.049160998,0.089977324263,4,3,135,4,1,0.291700680272,"""4/4""",58,27,0,5,Db-7,A1,line_i_dd
162.156553288,0.0667573696145,4,3,135,4,2,0.291700680272,"""4/4""",60,27,0,5,Db-7,A1,line_i_dd
162.226213152,0.0667573696145,4,3,135,4,3,0.291700680272,"""4/4""",62,27,0,5,Db-7,A1,line_i_dd
162.319092971,0.0928798185941,4,3,136,1,1,0.274285714286,"""4/4""",56,27,0,5,Db-7,A1,line_i_dd
162.438095238,0.0580498866213,4,3,136,1,2,0.274285714286,"""4/4""",58,27,0,5,Gb7,A1,line_i_dd
162.504852608,0.0957823129252,4,3,136,1,3,0.274285714286,"""4/4""",60,27,0,5,Gb7,A1,line_i_dd
162.618049887,0.0667573696145,4,3,136,2,1,0.274285714286,"""4/4""",56,27,0,5,Gb7,A1,line_i_dd
162.702222222,0.0696598639456,4,3,136,2,2,0.274285714286,"""4/4""",54,27,0,5,Gb7,A1,line_i_dd
162.771882086,0.0783673469388,4,3,136,2,3,0.274285714286,"""4/4""",58,27,0,5,Gb7,A1,line_i_dd
162.876371882,0.087074829932,4,3,136,3,1,0.269931972789,"""4/4""",52,27,0,5,Gb7,A1,line_i_dd
162.975056689,0.0783673469388,4,3,136,3,2,0.269931972789,"""4/4""",54,27,0,5,Gb7,A1,line_i_dd
163.062131519,0.0783673469388,4,3,136,3,3,0.269931972789,"""4/4""",55,27,0,5,Gb7,A1,line_i_dd
163.163718821,0.0928798185941,4,3,136,4,1,0.269931972789,"""4/4""",50,27,0,5,Gb7,A1,line_i_dd
163.259501134,0.0609523809524,4,3,136,4,2,0.269931972789,"""4/4""",52,27,0,5,Gb7,A1,line_i_dd
163.326258503,0.0986848072562,4,3,136,4,3,0.269931972789,"""4/4""",54,27,0,5,Gb7,A1,line_i_dd
163.436553288,0.119002267574,4,1,137,1,1,0.282993197279,"""4/4""",48,27,0,5,Fm7b5,A2,line_i_dd
164.01414966,0.130612244898,4,2,137,3,1,0.296054421769,"""4/4""",49,28,1,5,Fm7b5,A2,lick
164.162176871,0.0986848072562,4,2,137,3,2,0.296054421769,"""4/4""",51,28,0,5,Fm7b5,A2,lick
164.266666667,0.116099773243,4,2,137,4,1,0.296054421769,"""4/4""",53,28,0,5,Fm7b5,A2,lick
164.444897959,0.126530612245,4,2,137,4,2,0.296054421769,"""4/4""",56,28,0,5,Fm7b5,A2,lick
164.591746032,0.127709750567,4,1,138,1,1,0.274285714286,"""4/4""",54,28,0,5,Bb79b,A2,lick
165.064852608,0.0725623582766,4,4,138,2,4,0.274285714286,"""4/4""",52,28,0,5,Bb79b,A2,line_w
165.169342404,0.142222222222,4,2,138,3,1,0.282993197279,"""4/4""",53,28,0,5,Bb79b,A2,line_w
165.320272109,0.089977324263,4,2,138,3,2,0.282993197279,"""4/4""",51,28,0,5,Bb79b,A2,line_w
165.456689342,0.107392290249,4,2,138,4,1,0.282993197279,"""4/4""",50,28,0,5,Bb79b,A2,line_w
165.59600907,0.087074829932,4,2,138,4,2,0.282993197279,"""4/4""",53,28,0,5,Bb79b,A2,line_w
165.709206349,0.142222222222,4,2,139,1,1,0.278639455782,"""4/4""",52,28,0,5,Eb-7,A2,line_w
165.880453515,0.0812698412698,4,2,139,1,2,0.278639455782,"""4/4""",50,28,0,5,Eb-7,A2,line_w
166.019773243,0.113197278912,4,2,139,2,1,0.278639455782,"""4/4""",51,28,0,5,Eb-7,A2,line_w
166.164897959,0.0783673469388,4,2,139,2,2,0.278639455782,"""4/4""",53,28,0,5,Eb-7,A2,line_w
166.295510204,0.104489795918,4,2,139,3,1,0.282993197279,"""4/4""",54,28,0,5,Eb-7,A2,line_w
166.440634921,0.0957823129252,4,2,139,3,2,0.282993197279,"""4/4""",56,28,0,5,Eb-7,A2,line_w
166.57414966,0.121904761905,4,2,139,4,1,0.282993197279,"""4/4""",58,28,0,5,Eb-7,A2,line_w
166.736689342,0.0754648526077,4,2,139,4,2,0.282993197279,"""4/4""",61,28,0,5,Eb-7,A2,line_w
166.812154195,0.16253968254,4,3,140,1,1,0.276734693878,"""4/4""",65,28,0,5,Eb-7,A2,line_w
166.997913832,0.130612244898,4,3,140,1,3,0.276734693878,"""4/4""",63,28,0,5,Ab7,A2,line_w
167.154648526,0.104489795918,4,2,140,2,1,0.276734693878,"""4/4""",62,28,0,5,Ab7,A2,line_w
167.276553288,0.107392290249,4,2,140,2,2,0.276734693878,"""4/4""",63,28,0,5,Ab7,A2,line_w
167.434693878,0.210204081633,4,1,140,3,1,0.280544217687,"""4/4""",68,28,0,5,Ab7,A2,line_w
168.734693878,0.240816326531,4,4,141,3,4,0.296054421769,"""4/4""",44,29,1,5,Dbo7,A2,line_a
168.987755102,0.261224489796,4,2,141,4,2,0.296054421769,"""4/4""",46,29,0,5,Dbo7,A2,line_a
169.26122449,0.290249433107,4,2,142,1,2,0.274965986395,"""4/4""",48,29,0,5,Db6,A2,line_a
169.566621315,0.228571428571,4,4,142,2,4,0.274965986395,"""4/4""",49,29,0,5,Db6,A2,line_a
169.816326531,0.216326530612,4,2,142,3,2,0.28231292517,"""4/4""",51,29,0,5,Db6,A2,line_a
170.074557823,0.232199546485,4,2,142,4,2,0.28231292517,"""4/4""",53,29,0,5,Db6,A2,line_a
170.330612245,0.240816326531,4,2,143,1,2,0.275736961451,"""4/4""",54,29,0,5,Ab-7,A2,line_a
170.608163265,0.240816326531,4,2,143,2,2,0.275736961451,"""4/4""",56,29,0,5,Ab-7,A2,line_a
170.885714286,0.179591836735,4,2,143,3,2,0.266848072562,"""4/4""",58,29,0,5,Ab-7,A2,line_a
171.469387755,0.244897959184,4,2,144,1,2,0.295022675737,"""4/4""",59,29,0,5,Db7,A2,#+line_a
171.734693878,0.240816326531,4,2,144,2,2,0.295022675737,"""4/4""",61,29,0,5,Db7,A2,#+line_a
172.008163265,0.277551020408,4,2,144,3,2,0.271145124717,"""4/4""",63,29,0,5,Db7,A2,#+line_a
172.310204082,0.232653061224,4,2,144,4,2,0.271145124717,"""4/4""",65,29,0,5,Db7,A2,#+line_a
172.559183673,0.25306122449,4,2,145,1,2,0.274285714286,"""4/4""",66,29,0,5,Gm7b5,B1,#+line_a
172.86122449,0.248979591837,4,2,145,2,2,0.274285714286,"""4/4""",68,29,0,5,Gm7b5,B1,#+line_a
173.118367347,0.314285714286,4,2,145,3,2,0.2779138322,"""4/4""",70,29,0,5,Gm7b5,B1,#+line_a
173.432653061,0.257142857143,4,2,145,4,2,0.2779138322,"""4/4""",72,29,0,5,Gm7b5,B1,#+line_a
173.718367347,0.122448979592,4,2,146,1,2,0.277551020408,"""4/4""",73,29,0,5,C79b,B1,#+line_a
174.318367347,0.187755102041,4,4,146,3,4,0.287755102041,"""4/4""",75,29,0,5,C79b,B1,#+expressive
174.53877551,0.216326530612,4,2,146,4,2,0.287755102041,"""4/4""",77,29,0,5,C79b,B1,#+expressive
174.787755102,0.285714285714,4,2,147,1,2,0.28947845805,"""4/4""",79,29,0,5,Fj7,B1,#+expressive
175.073469388,0.29387755102,4,2,147,2,2,0.28947845805,"""4/4""",81,29,0,5,Fj7,B1,#+expressive
175.395918367,0.240816326531,4,2,147,3,2,0.284444444444,"""4/4""",82,29,0,5,Fj7,B1,#+expressive
175.636734694,0.269387755102,4,2,147,4,2,0.284444444444,"""4/4""",85,29,0,5,Fj7,B1,#+expressive
175.918367347,0.738775510204,4,2,148,1,2,0.282267573696,"""4/4""",84,29,0,5,Fj7,B1,#+expressive
177.502040816,0.155102040816,4,2,149,3,1,0.279365079365,"""4/4""",69,30,1,5,Abm7b5,B1,#57line_w
177.67755102,0.0979591836735,4,2,149,3,2,0.279365079365,"""4/4""",71,30,0,5,Abm7b5,B1,#57line_w
177.775510204,0.179591836735,4,4,149,4,1,0.279365079365,"""4/4""",73,30,0,5,Abm7b5,B1,#57line_w
177.991836735,0.0530612244898,4,4,149,4,4,0.279365079365,"""4/4""",70,30,0,5,Abm7b5,B1,#57line_w
178.044897959,0.2,4,4,150,1,1,0.268888888889,"""4/4""",71,30,0,5,Abm7b5,B1,#57line_w
178.253061224,0.0857142857143,4,4,150,1,4,0.268888888889,"""4/4""",66,30,0,5,Db79b,B1,#57line_w
178.359183673,0.179591836735,4,3,150,2,1,0.268888888889,"""4/4""",64,30,0,5,Db79b,B1,#57line_w
178.542857143,0.0816326530612,4,3,150,2,3,0.268888888889,"""4/4""",59,30,0,5,Db79b,B1,#57line_w
178.636734694,0.142857142857,4,2,150,3,1,0.283673469388,"""4/4""",66,30,0,5,Db79b,B1,#57line_w
178.8,0.134693877551,4,2,150,3,2,0.283673469388,"""4/4""",61,30,0,5,Db79b,B1,#57line_w
178.942857143,0.122448979592,4,4,150,4,2,0.283673469388,"""4/4""",63,30,0,5,Db79b,B1,#57line_w
179.102040816,0.134693877551,4,4,150,4,4,0.283673469388,"""4/4""",67,30,0,5,Db79b,B1,#57line_w
179.253061224,0.10612244898,4,4,151,1,2,0.290612244898,"""4/4""",66,30,0,5,Gb-7,B1,#57line_w
179.404081633,0.0897959183673,4,4,151,1,4,0.290612244898,"""4/4""",64,30,0,5,Gb-7,B1,#57line_w
179.52244898,0.138775510204,4,2,151,2,1,0.290612244898,"""4/4""",65,30,0,5,Gb-7,B1,#57line_w
179.66122449,0.10612244898,4,2,151,2,2,0.290612244898,"""4/4""",61,30,0,5,Gb-7,B1,#57line_w
179.771428571,0.126530612245,4,2,151,3,1,0.279365079365,"""4/4""",58,30,0,5,Gb-7,B1,#57line_w
179.918367347,0.102040816327,4,2,151,3,2,0.279365079365,"""4/4""",56,30,0,5,Gb-7,B1,#57line_w
180.081632653,0.138775510204,4,2,151,4,1,0.279365079365,"""4/4""",63,30,0,5,Gb-7,B1,#57line_w
180.228571429,0.122448979592,4,2,151,4,2,0.279365079365,"""4/4""",61,30,0,5,Gb-7,B1,#57line_w
180.371428571,0.134693877551,4,2,152,1,1,0.294603174603,"""4/4""",60,30,0,5,Ab7,B1,#57line_w
180.506122449,0.102040816327,4,2,152,1,2,0.294603174603,"""4/4""",58,30,0,5,Ab7,B1,#57line_w
180.640816327,0.114285714286,4,2,152,2,1,0.294603174603,"""4/4""",56,30,0,5,Ab7,B1,#57line_w
180.783673469,0.0979591836735,4,2,152,2,2,0.294603174603,"""4/4""",58,30,0,5,Ab7,B1,#57line_w
180.92244898,0.114285714286,4,2,152,3,1,0.274285714286,"""4/4""",60,30,0,5,Ab7,B1,#57line_w
181.040816327,0.114285714286,4,2,152,3,2,0.274285714286,"""4/4""",63,30,0,5,Ab7,B1,#57line_w
181.195918367,0.122448979592,4,4,152,4,1,0.274285714286,"""4/4""",60,30,0,5,Ab7,B1,#57line_w
181.32244898,0.0734693877551,4,4,152,4,3,0.274285714286,"""4/4""",62,30,0,5,Ab7,B1,#57line_w
181.408163265,0.163265306122,4,4,152,4,4,0.274285714286,"""4/4""",63,30,0,5,Ab7,B1,#57line_w
181.583673469,0.0979591836735,4,2,153,1,2,0.274285714286,"""4/4""",65,30,0,5,Fm7b5,A3,#57line_w
181.710204082,0.163265306122,4,3,153,2,1,0.274285714286,"""4/4""",68,30,0,5,Fm7b5,A3,#57line_w
181.893877551,0.0857142857143,4,3,153,2,3,0.274285714286,"""4/4""",65,30,0,5,Fm7b5,A3,#57line_w
181.989886621,0.0868027210884,4,3,153,3,1,0.269206349206,"""4/4""",70,30,0,5,Fm7b5,A3,#57line_w
182.082675737,0.0848072562358,4,3,153,3,2,0.269206349206,"""4/4""",71,30,0,5,Fm7b5,A3,#57line_w
182.542857143,0.167346938776,4,3,154,1,1,0.274285714286,"""4/4""",71,31,1,5,Bb79b,A3,lick
182.726530612,0.0897959183673,4,3,154,1,3,0.274285714286,"""4/4""",68,31,0,5,Bb79b,A3,lick
182.844897959,0.142857142857,4,1,154,2,1,0.274285714286,"""4/4""",63,31,0,5,Bb79b,A3,lick
183.106122449,0.138775510204,4,2,154,3,1,0.289523809524,"""4/4""",70,31,0,5,Bb79b,A3,lick
183.281632653,0.10612244898,4,2,154,3,2,0.289523809524,"""4/4""",67,31,0,5,Bb79b,A3,lick
183.412244898,0.167346938776,4,1,154,4,1,0.289523809524,"""4/4""",61,31,0,5,Bb79b,A3,lick
183.665306122,0.163265306122,4,3,155,1,1,0.284444444444,"""4/4""",69,31,0,5,Eb-7,A3,lick
183.848979592,0.10612244898,4,3,155,1,3,0.284444444444,"""4/4""",66,31,0,5,Eb-7,A3,lick
183.955102041,0.175510204082,4,3,155,2,1,0.284444444444,"""4/4""",61,31,0,5,Eb-7,A3,lick
184.134693878,0.0938775510204,4,3,155,2,3,0.284444444444,"""4/4""",59,31,0,5,Eb-7,A3,lick
184.26122449,0.14693877551,4,1,155,3,1,0.284444444444,"""4/4""",68,31,0,5,Eb-7,A3,lick
184.775510204,0.155102040816,4,2,156,1,1,0.284444444444,"""4/4""",68,31,0,5,Eb-7,A3,#-lick
184.955102041,0.110204081633,4,2,156,1,2,0.284444444444,"""4/4""",66,31,0,5,Ab7,A3,#-lick
185.07755102,0.142857142857,4,2,156,2,1,0.284444444444,"""4/4""",61,31,0,5,Ab7,A3,#-lick
185.244897959,0.0816326530612,4,2,156,2,2,0.284444444444,"""4/4""",59,31,0,5,Ab7,A3,#-lick
185.395918367,0.155102040816,4,3,156,3,1,0.269206349206,"""4/4""",67,31,0,5,Ab7,A3,#-lick
185.563265306,0.102040816327,4,3,156,3,3,0.269206349206,"""4/4""",63,31,0,5,Ab7,A3,#-lick
185.681632653,0.118367346939,4,2,156,4,1,0.269206349206,"""4/4""",58,31,0,5,Ab7,A3,#-lick
185.820408163,0.0857142857143,4,2,156,4,2,0.269206349206,"""4/4""",55,31,0,5,Ab7,A3,#-lick
185.93877551,0.138775510204,4,2,157,1,1,0.284444444444,"""4/4""",65,31,0,5,Dbo7,A3,#-lick
186.081632653,0.110204081633,4,2,157,1,2,0.284444444444,"""4/4""",60,31,0,5,Dbo7,A3,#-lick
186.220408163,0.118367346939,4,2,157,2,1,0.284444444444,"""4/4""",58,31,0,5,Dbo7,A3,#-lick
186.351746032,0.104489795918,4,2,157,2,2,0.284444444444,"""4/4""",55,31,0,5,Dbo7,A3,#-lick
186.470748299,0.156734693878,4,2,157,3,1,0.284444444444,"""4/4""",51,31,0,5,Dbo7,A3,#-lick
186.650702948,0.113197278912,4,2,157,3,2,0.284444444444,"""4/4""",58,31,0,5,Dbo7,A3,#-lick
186.766802721,0.116099773243,4,1,157,4,1,0.284444444444,"""4/4""",53,31,0,5,Dbo7,A3,#-lick
187.237006803,0.107392290249,4,2,158,1,2,0.274285714286,"""4/4""",53,32,1,5,Db6,A3,line_w
187.361814059,0.133514739229,4,2,158,2,1,0.274285714286,"""4/4""",56,32,0,5,Db6,A3,line_w
187.495328798,0.0957823129252,4,2,158,2,2,0.274285714286,"""4/4""",53,32,0,5,Db6,A3,line_w
187.602721088,0.130612244898,4,2,158,3,1,0.289523809524,"""4/4""",55,32,0,5,Db6,A3,line_w
187.756553288,0.0957823129252,4,2,158,3,2,0.289523809524,"""4/4""",58,32,0,5,Db6,A3,line_w
187.861043084,0.156734693878,4,4,158,4,1,0.289523809524,"""4/4""",63,32,0,5,Db6,A3,line_w
188.020680272,0.101587301587,4,4,158,4,3,0.289523809524,"""4/4""",65,32,0,5,Db6,A3,line_w
188.133877551,0.188662131519,4,4,158,4,4,0.289523809524,"""4/4""",69,32,0,5,Db6,A3,line_w
188.322539683,0.089977324263,4,2,159,1,2,0.274285714286,"""4/4""",67,32,0,5,Dbo7,A3,line_w
188.42122449,0.165442176871,4,6,159,2,1,0.274285714286,"""4/4""",65,32,0,5,Dbo7,A3,line_w
188.59537415,0.0928798185941,4,6,159,2,4,0.274285714286,"""4/4""",60,32,0,5,Dbo7,A3,line_w
188.688253968,0.0667573696145,4,6,159,2,6,0.274285714286,"""4/4""",55,32,0,5,Dbo7,A3,line_w
188.760816327,0.130612244898,4,2,159,3,1,0.279365079365,"""4/4""",57,32,0,5,Dbo7,A3,line_w
188.903038549,0.0667573696145,4,2,159,3,2,0.279365079365,"""4/4""",55,32,0,5,Dbo7,A3,line_w
188.978503401,0.145124716553,4,4,159,4,1,0.279365079365,"""4/4""",53,32,0,5,Dbo7,A3,line_w
189.13814059,0.0928798185941,4,4,159,4,3,0.279365079365,"""4/4""",48,32,0,5,Dbo7,A3,line_w
189.233922902,0.194467120181,4,4,159,4,4,0.279365079365,"""4/4""",56,32,0,5,Dbo7,A3,line_w
189.733151927,0.0551473922902,4,6,160,2,5,0.274285714286,"""4/4""",56,32,0,5,Db6,A3,lick
189.794104308,0.150929705215,4,6,160,2,6,0.274285714286,"""4/4""",53,32,0,5,Db6,A3,lick
189.994376417,0.0986848072562,4,2,160,3,2,0.269206349206,"""4/4""",56,32,0,5,Db6,A3,lick
190.098866213,0.194467120181,4,4,160,4,1,0.269206349206,"""4/4""",60,32,0,5,Db6,A3,lick
190.306122449,0.0539682539683,4,4,160,4,4,0.269206349206,"""4/4""",58,32,0,5,Db6,A3,lick
190.360090703,0.185759637188,4,3,161,1,1,0.279365079365,"""4/4""",61,32,0,5,Db6,A3,lick
190.563265306,0.0609523809524,4,3,161,1,3,0.279365079365,"""4/4""",58,32,0,6,Fm7b5,A1,lick
190.63292517,0.168344671202,4,1,161,2,1,0.279365079365,"""4/4""",61,32,0,6,Fm7b5,A1,lick
190.920272109,0.156734693878,4,1,161,3,1,0.274285714286,"""4/4""",63,32,0,6,Fm7b5,A1,lick
191.193106576,0.159637188209,4,1,161,4,1,0.274285714286,"""4/4""",63,32,0,6,Fm7b5,A1,lick
191.512380952,0.153832199546,4,1,162,1,1,0.284535147392,"""4/4""",66,32,0,6,Bb79b,A1,lick
192.063854875,0.159637188209,4,1,162,3,1,0.297959183673,"""4/4""",64,32,0,6,Bb79b,A1,lick
192.536961451,0.127709750567,4,2,162,4,2,0.297959183673,"""4/4""",68,32,0,6,Bb79b,A1,lick
192.682086168,0.153832199546,4,6,163,1,2,0.271428571429,"""4/4""",64,32,0,6,Eb-7,A1,lick
192.870748299,0.089977324263,4,6,163,1,6,0.271428571429,"""4/4""",68,32,0,6,Eb-7,A1,lick
192.97814059,0.089977324263,4,4,163,2,2,0.271428571429,"""4/4""",66,32,0,6,Eb-7,A1,lick
193.068117914,0.0522448979592,4,4,163,2,3,0.271428571429,"""4/4""",62,32,0,6,Eb-7,A1,lick
193.148979592,0.0448979591837,4,4,163,2,4,0.271428571429,"""4/4""",59,32,0,6,Eb-7,A1,lick
193.248072562,0.330884353741,4,1,163,3,1,0.288934240363,"""4/4""",64,32,0,6,Eb-7,A1,lick
193.880816327,0.043537414966,4,5,164,1,3,0.274727891156,"""4/4""",62,32,0,6,Ab7,A1,line_w
193.924489796,0.0434013605442,4,5,164,1,4,0.274727891156,"""4/4""",64,32,0,6,Ab7,A1,line_w
193.967891156,0.0696598639456,4,5,164,1,5,0.274727891156,"""4/4""",66,32,0,6,Ab7,A1,line_w
194.043356009,0.101587301587,4,4,164,2,1,0.274727891156,"""4/4""",62,32,0,6,Ab7,A1,line_w
194.168163265,0.043537414966,4,4,164,2,3,0.274727891156,"""4/4""",59,32,0,6,Ab7,A1,line_w
194.234920635,0.0638548752834,4,4,164,2,4,0.274727891156,"""4/4""",64,32,0,6,Ab7,A1,line_w
194.310385488,0.0493424036281,4,3,164,3,1,0.263764172336,"""4/4""",62,32,0,6,Ab7,A1,line_w
194.374240363,0.087074829932,4,3,164,3,2,0.263764172336,"""4/4""",58,32,0,6,Ab7,A1,line_w
194.468571429,0.087074829932,4,3,164,3,3,0.263764172336,"""4/4""",56,32,0,6,Ab7,A1,line_w
194.562902494,0.0754648526077,4,3,164,4,1,0.263764172336,"""4/4""",52,32,0,6,Ab7,A1,line_w
194.644897959,0.0667573696145,4,3,164,4,2,0.263764172336,"""4/4""",56,32,0,6,Ab7,A1,line_w
194.73877551,0.0609523809524,4,3,164,4,3,0.263764172336,"""4/4""",54,32,0,6,Ab7,A1,line_w
194.824489796,0.0522448979592,4,4,165,1,1,0.264410430839,"""4/4""",50,32,0,6,Ab7,A1,line_w
194.885714286,0.150929705215,4,4,165,1,2,0.264410430839,"""4/4""",55,32,0,6,Dbo7,A1,line_w
197.0,0.108163265306,4,4,167,1,1,0.277959183673,"""4/4""",71,33,1,6,Db6,A1,rhythm_mi
197.126530612,0.0836734693878,4,4,167,1,3,0.277959183673,"""4/4""",71,33,0,6,Db-7,A1,rhythm_mi
197.230612245,0.0755102040816,4,4,167,1,4,0.277959183673,"""4/4""",71,33,0,6,Db-7,A1,rhythm_mi
197.355102041,0.144897959184,4,4,167,2,2,0.277959183673,"""4/4""",69,33,0,6,Db-7,A1,rhythm_mi
197.512244898,0.0530612244898,4,4,167,2,4,0.277959183673,"""4/4""",69,33,0,6,Db-7,A1,rhythm_mi
197.57755102,0.0897959183673,4,4,167,3,1,0.267777777778,"""4/4""",69,33,0,6,Db-7,A1,rhythm_mi
197.681632653,0.0755102040816,4,4,167,3,3,0.267777777778,"""4/4""",69,33,0,6,Db-7,A1,rhythm_mi
197.787755102,0.108163265306,4,4,167,3,4,0.267777777778,"""4/4""",68,33,0,6,Db-7,A1,rhythm_mi
197.932653061,0.114285714286,4,4,167,4,2,0.267777777778,"""4/4""",68,33,0,6,Db-7,A1,rhythm_mi
198.067346939,0.0612244897959,4,4,167,4,4,0.267777777778,"""4/4""",68,33,0,6,Db-7,A1,rhythm_mi
198.216326531,0.0755102040816,4,3,168,1,2,0.286156462585,"""4/4""",68,33,0,6,Gb7,A1,rhythm_mi
198.312244898,0.0551020408163,4,3,168,1,3,0.286156462585,"""4/4""",68,33,0,6,Gb7,A1,rhythm_mi
198.467346939,0.0795918367347,4,3,168,2,2,0.286156462585,"""4/4""",68,33,0,6,Gb7,A1,rhythm_mi
198.567346939,0.0755102040816,4,3,168,2,3,0.286156462585,"""4/4""",68,33,0,6,Gb7,A1,rhythm_mi
198.693877551,0.0755102040816,4,2,168,3,1,0.266020408163,"""4/4""",68,33,0,6,Gb7,A1,rhythm_mi
198.810204082,0.110204081633,4,2,168,3,2,0.266020408163,"""4/4""",66,33,0,6,Gb7,A1,rhythm_mi
198.971428571,0.120408163265,4,2,168,4,1,0.266020408163,"""4/4""",66,33,0,6,Gb7,A1,rhythm_mi
199.114285714,0.114285714286,4,2,168,4,2,0.266020408163,"""4/4""",65,33,0,6,Gb7,A1,rhythm_mi
199.269387755,0.10612244898,4,4,169,1,2,0.283843537415,"""4/4""",65,33,0,6,Fm7b5,A2,rhythm_mi
199.453061224,0.0918367346939,4,4,169,1,4,0.283843537415,"""4/4""",65,33,0,6,Fm7b5,A2,rhythm_mi
199.553061224,0.402040816327,4,1,169,2,1,0.283843537415,"""4/4""",64,33,0,6,Fm7b5,A2,rhythm_mi
200.312244898,0.259183673469,4,1,170,1,1,0.276213151927,"""4/4""",63,34,1,6,Fm7b5,A2,lick
